SKU;PRECIO
ATM- 17074-7;12416
ATM- 17076-3;9288
ATM- 17077-1;11672
ATM- 17078-K;45088
ATM- 17108-5;8512
ATM- 17110-7;8512
ATM- 17111-5;10952
ATM- 17120-4;24280
ATM- 17121-2;24280
ATM- 17122-0;24280
ATM- 17123-9;15936
ATM- 17125-5;10960
ATM- 17126-3;11904
ATM- 17127-1;6720
ATM- 17128-K;28712
ATM- 17129-8;11504
ATM- 17130-1;36168
ATM- 17131-K;9328
ATM- 17151-4;17848
ATM- 17152-2;10992
ATM- 17153-0;10520
ATM- 17154-9;33656
ATM- 17156-5;31440
ATM- 17158-1;30928
ATM- 17160-3;7160
ATM- 17161-1;5280
ATM- 17163-8;6728
ATM- 17166-2;13376
ATM- 17174-3;9328
ATM- 17180-8;408
ATM- 17181-6;1984
ATM- 17182-4;3664
ATM- 17183-2;11216
ATM- 17184-0;9848
ATM- 17185-9;6224
ATM- 17186-7;14824
ATM- 17187-5;19512
ATM- 17189-1;28032
ATM- 17190-5;8432
ATM- 17191-3;8512
ATM- 17192-1;6664
ATM- 17193-K;7488
ATM- 17194-8;6560
ATM- 17195-6;5936
ATM- 17198-0;7064
ATM- 17201-4;5216
ATM- 17202-2;11672
ATM- 17203-0;6270
ATM- 17204-9;7344
ATM- 17207-3;10136
ATM- 17209-K;8512
ATM- 17211-1;10016
ATM- 17212-K;9720
ATM- 17213-8;8512
ATM- 17214-6;8840
ATM- 17215-4;9376
ATM- 17216-2;8992
ATM- 17217-0;7600
ATM- 17218-9;15280
ATM- 17219-7;8960
ATM- 17220-0;9872
ATM- 17221-9;7656
ATM- 17222-7;18584
ATM- 17223-5;8616
ATM- 17225-1;11360
ATM- 17226-K;11760
ATM- 17227-8;11040
ATM- 17228-6;2310
ATM- 17231-6;6800
ATM- 17232-4;15248
ATM- 17235-9;11672
ATM- 17245-6;18704
ATM- 17250-2;11040
ATM- 17251-0;11040
ATM- 17264-2;14440
ATM- 17320-7;11048
ATM- 17327-4;10952
ATM- 17329-0;16736
ATM- 17341-K;5440
ATM- 17342-8;8288
ATM- 17345-2;6960
ATM- 17346-0;2960
ATM- 17347-9;2576
ATM- 17348-7;3016
ATM- 17349-5;6200
ATM- 17350-9;7416
ATM- 17351-7;3520
ATM- 17352-5;7072
ATM- 17353-3;20360
ATM- 17354-1;12608
ATM- 17355-K;27000
ATM- 17356-8;7032
ATM- 17357-6;3752
ATM- 17360-6;6176
ATM- 17361-4;3760
ATM- 17362-2;4280
ATM- 17363-0;7072
ATM- 17364-9;2312
ATM- 17365-7;2600
ATM- 17366-5;26856
ATM- 17367-3;4080
ATM- 17368-1;6392
ATM- 17374-6;12608
ATM- 17375-4;15976
ATM- 17376-2;14144
ATM- 17377-0;7192
ATM- 17378-9;13088
ATM- 17379-7;16560
ATM- 17381-9;12304
ATM- 17387-8;8928
ATM- 17388-6;7808
ATM- 17406-8;7072
ATM- 17407-6;11048
ATM- 17408-4;16000
ATM- 17409-2;11504
ATM- 17410-6;12736
ATM- 17411-4;10992
ATM- 17412-2;20192
ATM- 17413-0;5280
ATM- 17415-7;18656
ATM- 17416-5;18656
ATM- 17417-3;4856
ATM- 17419-K;6344
ATM- 17420-3;6984
ATM- 17422-K;26328
ATM- 17423-8;39880
ATM- 17424-6;5920
ATM- 17425-4;4640
ATM- 17427-0;4960
ATM- 17429-7;2120
ATM- 17430-0;6984
ATM- 17432-7;5920
ATM- 17433-5;59700
ATM- 17434-3;10080
ATM- 17435-1;13112
ATM- 17459-9;24280
ATM- 17460-2;2952
ATM- 17461-0;29392
ATM- 17462-9;3624
ATM- 17463-7;3832
ATM- 17464-5;3976
ATM- 17465-3;23296
ATM- 17466-1;3992
ATM- 17467-K;3896
ATM- 17468-8;3992
ATM- 17470-K;5248
ATM- 17471-8;4400
ATM- 17472-6;18584
ATM- 17473-4;4632
ATM- 17474-2;15224
ATM- 17475-0;20944
ATM- 17476-9;9240
ATM- 17477-7;7328
ATM- 17478-5;4776
ATM- 17479-3;5456
ATM- 17480-7;5280
ATM- 17482-3;25200
ATM- 17484-K;12480
ATM- 17489-0;6720
ATM- 17494-7;11584
ATM- 17496-3;7840
ATM- 17500-5;22856
ATM- 17501-3;8880
ATM- 17502-1;8480
ATM- 17506-4;10952
ATM- 17507-2;15216
ATM- 17508-0;7112
ATM- 17509-9;30608
ATM- 17510-2;21336
ATM- 17511-0;26032
ATM- 17512-9;31120
ATM- 17513-7;7928
ATM- 17514-5;8816
ATM- 17515-3;55824
ATM- 17516-1;33824
ATM- 17517-K;51624
ATM- 17518-8;38688
ATM- 17519-6;24864
ATM- 17520-K;24160
ATM- 17521-8;31016
ATM- 17522-6;5232
ATM- 17523-4;8304
ATM- 17525-0;5360
ATM- 17526-9;11040
ATM- 17531-5;76900
ATM- 17532-3;95740
ATM- 17533-1;4320
ATM- 17535-8;82700
ATM- 17536-6;47920
ATM- 17537-4;29840
ATM- 17538-2;29840
ATM- 17539-0;6720
ATM- 17540-4;7832
ATM- 17541-2;16616
ATM- 17542-0;10880
ATM- 17543-9;8720
ATM- 17545-5;7920
ATM- 17547-1;7500
ATM- 17548-K;3960
ATM- 17549-8;5280
ATM- 17550-1;3704
ATM- 17551-K;3920
ATM- 17558-7;2160
ATM- 17559-5;10320
ATM- 17560-9;39680
ATM- 17561-7;9544
ATM- 17562-5;4768
ATM- 17563-3;6392
ATM- 17564-1;25768
ATM- 17565-K;37168
ATM- 17566-8;23768
ATM- 17567-6;21472
ATM- 17568-4;6770
ATM- 17569-2;7920
ATM- 17570-6;14400
ATM- 17571-4;5464
ATM- 17572-2;2944
ATM- 17573-0;4736
ATM- 17574-9;9824
ATM- 17575-7;5680
ATM- 17576-5;8096
ATM- 17577-3;14312
ATM- 17578-1;6240
ATM- 17579-K;69700
ATM- 17580-3;69120
ATM- 17582-K;5456
ATM- 17583-8;7240
ATM- 17584-6;8264
ATM- 17586-2;5712
ATM- 17587-0;4888
ATM- 17588-9;5064
ATM- 17589-7;6392
ATM- 17591-9;33360
ATM- 17592-7;17056
ATM- 17593-5;9520
ATM- 17594-3;9360
ATM- 17597-8;23184
ATM- 17598-6;4560
ATM- 17599-4;5912
ATM- 17600-1;31816
ATM- 17601-K;29048
ATM- 17602-8;6960
ATM- 17603-6;6392
ATM- 17604-4;6600
ATM- 17605-2;2640
ATM- 17606-0;2200
ATM- 17607-9;2984
ATM- 17608-7;3008
ATM- 17612-5;55200
ATM- 17620-6;7840
ATM- 17622-2;10240
ATM- 17623-0;5872
ATM- 17628-1;9120
ATM- 17629-K;11944
ATM- 17637-0;14240
ATM- 17638-9;3120
ATM- 17641-9;3600
ATM- 17642-7;3552
ATM- 17643-5;4088
ATM- 17644-3;6040
ATM- 17646-K;9160
ATM- 17647-8;147500
ATM- 17648-6;536
ATM- 17649-4;95700
ATM- 17650-8;99700
ATM- 17651-6;1352
ATM- 17652-4;109900
ATM- 17653-2;3656
ATM- 17654-0;107700
ATM- 17655-9;12832
ATM- 17656-7;47500
ATM- 17657-5;49700
ATM- 17658-3;29512
ATM- 17659-1;25632
ATM- 17660-5;1420
ATM- 17661-3;1370
ATM- 17662-1;1420
ATM- 17663-K;1420
ATM- 17664-8;1370
ATM- 17665-6;1420
ATM- 17666-4;126500
ATM- 17667-2;72100
ATM- 17668-0;71700
ATM- 17669-9;67700
ATM- 17670-2;81690
ATM- 17671-0;11960
ATM- 17672-9;78700
ATM- 17673-7;84880
ATM- 17674-5;111720
ATM- 17675-3;116620
ATM- 17676-1;99700
ATM- 17677-K;88640
ATM- 17678-8;5920
ATM- 17679-6;10392
ATM- 17680-K;54900
ATM- 17681-8;9856
ATM- 17682-6;55700
ATM- 17683-4;49900
ATM- 17684-2;55910
ATM- 17685-0;63920
ATM- 17686-9;59700
ATM- 17687-7;7752
ATM- 17688-5;56940
ATM- 17689-3;16736
ATM- 17690-7;49900
ATM- 17691-5;52700
ATM- 17692-3;42700
ATM- 17693-1;11360
ATM- 17694-K;11360
ATM- 17696-6;39700
ATM- 17697-4;7136
ATM- 17698-2;6504
ATM- 17699-0;80110
ATM- 17706-7;82750
ATM- 17707-5;4424
ATM- 17708-3;8824
ATM- 17709-1;13184
ATM- 17711-3;7920
ATM- 17712-1;12040
ATM- 17715-6;9544
ATM- 17716-4;4240
ATM- 17717-2;6376
ATM- 17718-0;7416
ATM- 17719-9;5880
ATM- 17720-2;5520
ATM- 17721-0;8120
ATM- 17722-9;7624
ATM- 17723-7;6976
ATM- 17724-5;7496
ATM- 17725-3;2512
ATM- 17726-1;2112
ATM- 17727-K;13560
ATM- 17728-8;7840
ATM- 17730-K;52580
ATM- 17731-8;7680
ATM- 17732-6;3520
ATM- 17733-4;7112
ATM- 17734-2;5360
ATM- 17735-0;6760
ATM- 17736-9;6808
ATM- 17737-7;2640
ATM- 17738-5;65400
ATM- 17739-3;3440
ATM- 17740-7;31032
ATM- 17741-5;9080
ATM- 17745-8;12328
ATM- 17746-6;10880
ATM- 17748-2;71940
ATM- 17759-8;5488
ATM- 17760-1;3440
ATM- 17761-K;4232
ATM- 17762-8;4048
ATM- 17763-6;5672
ATM- 17764-4;4504
ATM- 17765-2;10056
ATM- 17766-0;4848
ATM- 17767-9;9968
ATM- 17768-7;10984
ATM- 17769-5;57272
ATM- 17770-9;6072
ATM- 17771-7;6200
ATM- 17772-5;30760
ATM- 17773-3;38800
ATM- 17774-1;5104
ATM- 17775-K;41936
ATM- 17776-8;47920
ATM- 17777-6;9800
ATM- 17778-4;2320
ATM- 17779-2;4400
ATM- 17780-6;1420
ATM- 17781-4;1370
ATM- 17782-2;5584
ATM- 17783-0;5272
ATM- 17784-9;25536
ATM- 17785-7;7416
ATM- 17786-5;15248
ATM- 17787-3;6520
ATM- 17788-1;9968
ATM- 17789-K;5920
ATM- 17790-3;5920
ATM- 17792-K;5680
ATM- 17793-8;1370
ATM- 17794-6;4232
ATM- 17796-2;13416
ATM- 17797-0;11968
ATM- 17798-9;5960
ATM- 17799-7;7672
ATM- 17800-4;7912
ATM- 17817-9;11040
ATM- 17818-7;12552
ATM- 17819-5;3744
ATM- 17821-7;5360
ATM- 17822-5;4088
ATM- 17823-3;2936
ATM- 17824-1;103700
ATM- 17825-K;2824
ATM- 17826-8;4896
ATM- 17827-6;4896
ATM- 17828-4;5528
ATM- 17829-2;113740
ATM- 17830-6;48700
ATM- 17831-4;52700
ATM- 17832-2;99700
ATM- 17833-0;52700
ATM- 17834-9;55810
ATM- 17837-3;2288
ATM- 17839-K;16960
ATM- 17840-3;17440
ATM- 17841-1;16736
ATM- 17842-K;17520
ATM- 17843-8;17464
ATM- 17844-6;18920
ATM- 17845-4;18208
ATM- 17846-2;16736
ATM- 17849-7;9576
ATM- 17850-0;10656
ATM- 17852-7;9136
ATM- 17853-5;10008
ATM- 17854-3;71940
ATM- 17855-1;14320
ATM- 17856-K;19496
ATM- 17857-8;10960
ATM- 17858-6;7760
ATM- 17860-8;9360
ATM- 17861-6;6304
ATM- 17862-4;10160
ATM- 17865-9;11720
ATM- 17868-3;10160
ATM- 17869-1;12312
ATM- 17870-5;10320
ATM- 17871-3;10616
ATM- 17872-1;17360
ATM- 17874-8;11816
ATM- 17875-6;11224
ATM- 17877-2;13360
ATM- 17878-0;22712
ATM- 17879-9;12400
ATM- 17884-5;8776
ATM- 17885-3;9136
ATM- 17886-1;10008
ATM- 17887-K;10640
ATM- 17889-6;1264
ATM- 17890-K;83700
ATM- 17891-8;3680
ATM- 17892-6;17960
ATM- 17893-4;2104
ATM- 17894-2;920
ATM- 17895-0;1408
ATM- 17896-9;752
ATM- 17897-7;16480
ATM- 17898-5;5528
ATM- 17900-0;952
ATM- 17901-9;1136
ATM- 17902-7;944
ATM- 17905-1;2344
ATM- 17906-K;1024
ATM- 17907-8;1480
ATM- 17908-6;1904
ATM- 17909-4;1840
ATM- 17910-8;1080
ATM- 17911-6;2728
ATM- 17912-4;1744
ATM- 17916-7;6960
ATM- 17917-5;5528
ATM- 17918-3;5528
ATM- 17919-1;5600
ATM- 17922-1;5600
ATM- 17923-K;5600
ATM- 17924-8;8496
ATM- 17926-4;10768
ATM- 17938-8;5616
ATM- 17941-8;6376
ATM- 17942-6;3040
ATM- 17943-4;103700
ATM- 17945-0;56700
ATM- 17946-9;127270
ATM- 17947-7;3264
ATM- 17966-3;8304
ATM- 17997-3;23992
ATM- 17999-K;105330
ATM- 18000-9;3752
ATM- 18005-K;67736
ATM- 18006-8;80000
ATM- 18007-6;9520
ATM- 18008-4;112528
ATM- 18011-4;8720
ATM- 18012-2;5870
ATM- 18013-0;8400
ATM- 18014-9;3336
ATM- 18016-5;5952
ATM- 18017-3;3248
ATM- 18018-1;2232
ATM- 18019-K;3984
ATM- 18020-3;3120
ATM- 18021-1;2312
ATM- 18022-K;12832
ATM- 18023-8;4192
ATM- 18024-6;1890
ATM- 18025-4;7992
ATM- 18026-2;7700
ATM- 18027-0;7040
ATM- 18029-7;6970
ATM- 18030-0;74390
ATM- 18049-1;11920
ATM- 18050-5;19960
ATM- 18051-3;19760
ATM- 18052-1;34960
ATM- 18053-K;23976
ATM- 18054-8;16400
ATM- 18055-6;13960
ATM- 18056-4;8968
ATM- 18057-2;10160
ATM- 18058-0;17920
ATM- 18059-9;11176
ATM- 18060-2;34960
ATM- 18062-9;21520
ATM- 18063-7;13648
ATM- 18064-5;18880
ATM- 18073-4;6208
ATM- 18074-2;2420
ATM- 18076-9;10800
ATM- 18077-7;8512
ATM- 18079-3;6776
ATM- 18082-3;1820
ATM- 18088-2;8928
ATM- 18097-1;11248
ATM- 18099-8;49700
ATM- 18100-5;7760
ATM- 18101-3;13544
ATM- 18102-1;8720
ATM- 18103-K;9120
ATM- 18104-8;7520
ATM- 18105-6;5920
ATM- 18106-4;6160
ATM- 18108-0;10184
ATM- 18112-9;16776
ATM- 18113-7;10320
ATM- 18114-5;11840
ATM- 18115-3;7416
ATM- 18117-K;6168
ATM- 18118-8;9664
ATM- 18119-6;9664
ATM- 18120-K;6688
ATM- 18121-8;13776
ATM- 18122-6;10960
ATM- 18123-4;8776
ATM- 18124-2;14056
ATM- 18125-0;10184
ATM- 18126-9;6208
ATM- 18127-7;13520
ATM- 18128-5;12696
ATM- 18136-6;6728
ATM- 18138-2;12160
ATM- 18140-4;6392
ATM- 18166-8;3176
ATM- 18167-6;10904
ATM- 18168-4;12160
ATM- 18170-6;14768
ATM- 18171-4;15152
ATM- 18172-2;14568
ATM- 18176-5;15920
ATM- 18177-3;10160
ATM- 18178-1;4600
ATM- 18179-K;10320
ATM- 18180-3;13520
ATM- 18183-8;3100
ATM- 18188-9;5680
ATM- 18189-7;15936
ATM- 18192-7;8424
ATM- 18193-5;9920
ATM- 18194-3;9920
ATM- 18195-1;3384
ATM- 18196-K;7752
ATM- 18197-8;11760
ATM- 18198-6;10992
ATM- 18200-1;3320
ATM- 18203-6;6984
ATM- 18204-4;11952
ATM- 18206-0;16872
ATM- 18207-9;15248
ATM- 18208-7;18656
ATM- 18209-5;13232
ATM- 18210-9;6464
ATM- 18211-7;10992
ATM- 18212-5;7416
ATM- 18213-3;10648
ATM- 18217-6;11416
ATM- 18219-2;7072
ATM- 18220-6;11672
ATM- 18221-4;7144
ATM- 18222-2;7776
ATM- 18223-0;6552
ATM- 18224-9;21856
ATM- 18225-7;8512
ATM- 18227-3;57960
ATM- 18228-1;9288
ATM- 18229-K;7072
ATM- 18232-K;9288
ATM- 18233-8;9800
ATM- 18234-6;5568
ATM- 18235-4;14400
ATM- 18236-2;664
ATM- 18237-0;1800
ATM- 18238-9;1440
ATM- 18239-7;7328
ATM- 18240-0;8096
ATM- 18241-9;19240
ATM- 18243-5;4720
ATM- 18245-1;9920
ATM- 18246-K;5256
ATM- 18247-8;12840
ATM- 18248-6;9360
ATM- 18249-4;8944
ATM- 18250-8;7328
ATM- 18251-6;10632
ATM- 18252-4;9880
ATM- 18253-2;9800
ATM- 18254-0;11208
ATM- 18255-9;6560
ATM- 18256-7;11584
ATM- 18257-5;59680
ATM- 18259-1;31799
ATM- 18260-5;12592
ATM- 18261-3;8776
ATM- 18263-K;5912
ATM- 18264-8;6448
ATM- 18265-6;9200
ATM- 18266-4;104700
ATM- 18269-9;20032
ATM- 18270-2;4432
ATM- 18271-0;4800
ATM- 18272-9;4224
ATM- 18273-7;5024
ATM- 18274-5;22664
ATM- 18278-8;78280
ATM- 18279-6;16784
ATM- 18280-K;8720
ATM- 18281-8;16022
ATM- 18282-6;12560
ATM- 18283-4;112360
ATM- 18285-0;2720
ATM- 18288-5;6640
ATM- 18289-3;95530
ATM- 18292-3;4432
ATM- 18316-4;97900
ATM- 18317-2;189460
ATM- 18318-0;193610
ATM- 18319-9;79700
ATM- 18321-0;88700
ATM- 18322-9;73700
ATM- 18324-5;3920
ATM- 18326-1;12688
ATM- 18328-8;4560
ATM- 18330-K;14048
ATM- 18331-8;14720
ATM- 18332-6;14720
ATM- 18336-9;19912
ATM- 18337-7;3680
ATM- 18340-7;40808
ATM- 18344-K;19400
ATM- 18346-6;2304
ATM- 18347-4;1696
ATM- 18348-2;2000
ATM- 18349-0;2528
ATM- 18351-2;34352
ATM- 18352-0;11336
ATM- 18354-7;2120
ATM- 18358-K;4824
ATM- 18362-8;3920
ATM- 18366-0;3440
ATM- 18367-9;3440
ATM- 18368-7;3440
ATM- 18371-7;46776
ATM- 18372-5;3656
ATM- 18373-3;4168
ATM- 18374-1;4168
ATM- 18375-K;4216
ATM- 18376-8;4248
ATM- 18377-6;7616
ATM- 18378-4;5104
ATM- 18379-2;5104
ATM- 18380-6;5272
ATM- 18381-4;5528
ATM- 18382-2;6904
ATM- 18386-5;4984
ATM- 18389-K;4960
ATM- 18390-3;8400
ATM- 18391-1;3100
ATM- 18392-K;17968
ATM- 18393-8;35120
ATM- 18394-6;30648
ATM- 18395-4;40984
ATM- 18397-0;27176
ATM- 18398-9;49328
ATM- 18399-7;22920
ATM- 18401-2;24624
ATM- 18403-9;68072
ATM- 18405-5;11360
ATM- 18406-3;19512
ATM- 18408-K;28720
ATM- 18409-8;62320
ATM- 18411-K;16720
ATM- 18414-4;61450
ATM- 18417-9;73992
ATM- 18418-7;10904
ATM- 18419-5;11264
ATM- 18420-9;11112
ATM- 18421-7;7752
ATM- 18422-5;5040
ATM- 18423-3;8176
ATM- 18424-1;13208
ATM- 18426-8;6696
ATM- 18427-6;7720
ATM- 18428-4;9544
ATM- 18429-2;9544
ATM- 18430-6;7760
ATM- 18431-4;10392
ATM- 18432-2;8688
ATM- 18433-0;7480
ATM- 18434-9;10736
ATM- 18435-7;8368
ATM- 18498-5;9680
ATM- 18499-3;9680
ATM- 18500-0;11064
ATM- 18501-9;11192
ATM- 18502-7;8368
ATM- 18503-5;8096
ATM- 18504-3;6752
ATM- 18505-1;7584
ATM- 18507-8;11160
ATM- 18508-6;10800
ATM- 18509-4;9360
ATM- 18510-8;13576
ATM- 18511-6;7736
ATM- 18512-4;11248
ATM- 18513-2;8560
ATM- 18514-0;6752
ATM- 18515-9;7480
ATM- 18516-7;10736
ATM- 18517-5;9544
ATM- 18518-3;9968
ATM- 18520-5;11016
ATM- 18521-3;8944
ATM- 18522-1;13200
ATM- 18523-K;8776
ATM- 18524-8;9800
ATM- 18525-6;12240
ATM- 18526-4;5960
ATM- 18527-2;9480
ATM- 18528-0;8424
ATM- 18529-9;12736
ATM- 18533-7;53660
ATM- 18538-8;91480
ATM- 18540-K;47900
ATM- 18541-8;4820
ATM- 18543-4;11584
ATM- 18544-2;13376
ATM- 18545-0;9328
ATM- 18568-K;3096
ATM- 18570-1;10800
ATM- 18571-K;1912
ATM- 18573-6;5360
ATM- 18576-0;5752
ATM- 18581-7;1424
ATM- 18583-3;1272
ATM- 18586-8;1824
ATM- 18587-6;33680
ATM- 18589-2;4216
ATM- 18590-6;22560
ATM- 18591-4;29008
ATM- 18592-2;6376
ATM- 18594-9;9920
ATM- 18600-7;1624
ATM- 18601-5;2376
ATM- 18602-3;6776
ATM- 18604-K;1256
ATM- 18606-6;1304
ATM- 18609-0;9576
ATM- 18610-4;5368
ATM- 18613-9;9832
ATM- 18614-7;16872
ATM- 18615-5;9832
ATM- 18618-K;61660
ATM- 18620-1;55900
ATM- 18621-K;103000
ATM- 18623-6;109900
ATM- 18625-2;68700
ATM- 18637-6;5936
ATM- 18641-4;11248
ATM- 18642-2;5920
ATM- 18643-0;3744
ATM- 18644-9;65590
ATM- 18645-7;2424
ATM- 18646-5;1168
ATM- 18647-3;1272
ATM- 18650-3;3840
ATM- 18652-K;53208
ATM- 18653-8;16720
ATM- 18654-6;56130
ATM- 18656-2;85090
ATM- 18657-0;82900
ATM- 18659-7;9200
ATM- 18660-0;12640
ATM- 18662-7;23976
ATM- 18663-5;11760
ATM- 18664-3;5040
ATM- 18665-1;11840
ATM- 18666-K;11760
ATM- 18667-8;18960
ATM- 18668-6;55976
ATM- 18669-4;12960
ATM- 18670-8;10760
ATM- 18674-0;11600
ATM- 18676-7;32760
ATM- 18677-5;8560
ATM- 18678-3;23840
ATM- 18679-1;11880
ATM- 18680-5;9520
ATM- 18682-1;10720
ATM- 18683-K;14376
ATM- 18684-8;32776
ATM- 18685-6;12160
ATM- 18686-4;12240
ATM- 18688-0;17920
ATM- 18689-9;8560
ATM- 18691-0;21520
ATM- 18692-9;14800
ATM- 18693-7;74800
ATM- 18694-5;1270
ATM- 18696-1;27176
ATM- 18698-8;74320
ATM- 18700-3;73520
ATM- 18702-K;15920
ATM- 18703-8;1180
ATM- 18704-6;27688
ATM- 18705-4;20720
ATM- 18706-2;33992
ATM- 18707-0;109600
ATM- 18708-9;2100
ATM- 18709-7;15920
ATM- 18710-0;103760
ATM- 18714-3;75920
ATM- 18726-7;99680
ATM- 18730-5;1850
ATM- 18733-K;53900
ATM- 18734-8;59900
ATM- 18735-6;57900
ATM- 18736-4;69900
ATM- 18737-2;58260
ATM- 18738-0;73900
ATM- 18739-9;84900
ATM- 18740-2;69970
ATM- 18742-9;38560
ATM- 18743-7;89500
ATM- 18744-5;57700
ATM- 18746-1;48700
ATM- 18748-8;47900
ATM- 18749-6;5710
ATM- 18768-2;14960
ATM- 18769-0;9200
ATM- 18770-4;11600
ATM- 18771-2;9960
ATM- 18772-0;11776
ATM- 18773-9;3680
ATM- 18774-7;23760
ATM- 18775-5;42320
ATM- 18778-K;19920
ATM- 18815-8;15920
ATM- 18821-2;200688
ATM- 18826-3;19784
ATM- 18827-1;19784
ATM- 18829-8;9192
ATM- 18830-1;32328
ATM- 18831-K;3920
ATM- 18832-8;17928
ATM- 18833-6;21864
ATM- 18834-4;14720
ATM- 18835-2;66000
ATM- 18836-0;49760
ATM- 18837-9;79600
ATM- 18847-6;14880
ATM- 18848-4;13600
ATM- 18849-2;15232
ATM- 18850-6;25472
ATM- 18851-4;22920
ATM- 18852-2;21192
ATM- 18853-0;11608
ATM- 18854-9;12672
ATM- 18855-7;12672
ATM- 18856-5;13600
ATM- 18857-3;21192
ATM- 18858-1;20984
ATM- 18859-K;14592
ATM- 18860-3;16952
ATM- 18861-1;15872
ATM- 18862-K;17808
ATM- 18863-8;79900
ATM- 18864-6;11032
ATM- 18865-4;8400
ATM- 18871-9;9360
ATM- 18874-3;32728
ATM- 18876-K;16984
ATM- 18877-8;16984
ATM- 18880-8;25592
ATM- 18882-4;9360
ATM- 18883-2;11120
ATM- 18884-0;59900
ATM- 18886-7;106390
ATM- 18887-5;16720
ATM- 18890-5;28776
ATM- 18892-1;3976
ATM- 18893-K;4720
ATM- 18897-2;9200
ATM- 18898-0;1984
ATM- 18909-K;93440
ATM- 18915-4;2136
ATM- 18916-2;1520
ATM- 18917-0;3880
ATM- 18918-9;6048
ATM- 18919-7;2017
ATM- 18920-0;5152
ATM- 18921-9;24288
ATM- 18922-7;18208
ATM- 18923-5;3544
ATM- 18925-1;2288
ATM- 18932-4;53660
ATM- 18936-7;73870
ATM- 18941-3;12720
ATM- 18942-1;8328
ATM- 18943-K;3976
ATM- 18944-8;60072
ATM- 18945-6;55760
ATM- 18946-4;36560
ATM- 18947-2;43920
ATM- 18948-0;39760
ATM- 18949-9;124720
ATM- 18950-2;10376
ATM- 18954-5;3520
ATM- 18961-8;86140
ATM- 18962-6;71250
ATM- 18963-4;124700
ATM- 18965-0;7920
ATM- 18967-7;9576
ATM- 18968-5;122900
ATM- 18969-3;109180
ATM- 18970-7;115450
ATM- 18971-5;159640
ATM- 18972-3;54900
ATM- 18973-1;55270
ATM- 18974-K;81700
ATM- 18975-8;49700
ATM- 18976-6;56340
ATM- 18977-4;107700
ATM- 18978-2;15936
ATM- 18979-0;16952
ATM- 18980-4;27920
ATM- 18982-0;95720
ATM- 18985-5;63700
ATM- 18990-1;8792
ATM- 18992-8;3144
ATM- 18994-4;2760
ATM- 18995-2;5470
ATM- 18996-0;2848
ATM- 18997-9;4370
ATM- 18998-7;7088
ATM- 19028-4;7960
ATM- 19030-6;46540
ATM- 19031-4;66780
ATM- 19036-5;336
ATM- 19037-3;264
ATM- 19038-1;6960
ATM- 19039-K;6344
ATM- 19040-3;4856
ATM- 19048-9;3064
ATM- 19093-4;4160
ATM- 19095-0;18848
ATM- 19104-3;17808
ATM- 19500-6;3064
ATM- 19501-4;26160
ATM- 19502-2;4216
ATM- 19503-0;29984
ATM- 19505-7;4080
ATM- 19822-6;16656
ATM- 19826-9;15488
ATM- 19828-5;10472
ATM- 19830-7;9632
ATM- 19832-3;9088
ATM- 19834-K;13544
ATM- 19836-6;20424
ATM- 19838-2;15120
ATM- 19840-4;18864
ATM- 19841-2;8808
ATM- 19842-0;5520
ATM- 19843-9;4248
ATM- 19844-7;5240
ATM- 19845-5;3160
ATM- 19846-3;3840
ATM- 19847-1;15208
ATM- 19848-K;7840
ATM- 19849-8;10592
ATM- 19850-1;15848
ATM- 19851-K;29712
ATM- 19852-8;22920
ATM- 19853-6;22664
ATM- 19854-4;30584
ATM- 19856-0;27248
ATM- 19857-9;44792
ATM- 19858-7;40392
ATM- 19859-5;45696
ATM- 19860-9;31760
ATM- 19861-7;71144
ATM- 19862-5;35552
ATM- 19863-3;65176
ATM- 19864-1;55800
ATM- 19865-K;2880
ATM- 19866-8;2128
ATM- 19867-6;1744
ATM- 19868-4;1728
ATM- 19869-2;3984
ATM- 19870-6;5352
ATM- 19871-4;3136
ATM- 19872-2;4152
ATM- 19873-0;3392
ATM- 19874-9;3000
ATM- 19875-7;1560
ATM- 19877-3;1704
ATM- 19878-1;1864
ATM- 19879-K;3440
ATM- 19880-3;3504
ATM- 19881-1;3512
ATM- 19882-K;3392
ATM- 19883-8;2632
ATM- 19884-6;3120
ATM- 19885-4;2232
ATM- 19886-2;2632
ATM- 19887-0;4656
ATM- 19888-9;2360
ATM- 19889-7;7192
ATM- 19890-0;2520
ATM- 19891-9;4104
ATM- 19892-7;5976
ATM- 19893-5;65544
ATM- 19894-3;15920
ATM- 19984-2;1584
ATM- 19987-7;5200
TEC- 20502-8;2976
TEC- 20503-6;1960
TEC- 20504-4;3384
ATM- 20508-7;2984
TEC- 20509-5;7920
TEC- 20511-7;7160
TEC- 20521-4;2976
TEC- 20522-2;7280
TEC- 20523-0;1992
TEC- 20524-9;5744
TEC- 20526-5;13200
TEC- 20527-3;6808
TEC- 20531-1;2152
TEC- 20532-K;2192
TEC- 20533-8;1272
TEC- 20534-6;1544
TEC- 20535-4;4696
TEC- 20536-2;13520
TEC- 20537-0;2640
TEC- 20541-9;2512
TEC- 20542-7;13200
TEC- 20544-3;1592
TEC- 20557-5;1432
TEC- 20565-6;2832
TEC- 20566-4;4952
TEC- 20567-2;2376
TEC- 20568-0;2376
TEC- 20569-9;1680
TEC- 20570-2;1992
TEC- 20576-1;1832
TEC- 20578-8;3296
